JL	Control_1	Control_2	Control_3
ENST00000514398	13.381	15.952	1.648	7.225
ENST00000391700	0	0	0	0
ENST00000282326	0	0	0	0
ENST00000601162	5	10	0	0
ENST00000394417	6729.697	10509.756	6750.61	7938.063
ENST00000466642	37.636	32.378	87.831	48.37
ENST00000484142	0	4.185	0	8.612
ENST00000482668	1.142	0	0	0
ENST00000467648	286.184	608.986	255.942	90.704
ENST00000497510	22.138	5.487	0	0
ENST00000483461	0	0	0	3.142
ENST00000480679	0	0	0	0
ENST00000483108	0	0	5.018	0
ENST00000487469	90.786	150.5	51.196	63.21
ENST00000493222	0	0	0	0
ENST00000467400	0	0	4.257	1.736
ENST00000487640	0	0	0	15.799
ENST00000337130	1997.894	2214.044	1620.202	2565.12
ENST00000475550	187.875	404.505	327.295	443.941
ENST00000484056	0	0	0	0
ENST00000488245	102.208	90.548	57.545	47.475
ENST00000497883	0	0	0	0
ENST00000445915	0	72.263	60.44	9.964
ENST00000496334	10.195	0	3.445	0
ENST00000467999	0	12.77	0	18.398
ENST00000475462	2.4	0	0	0
ENST00000487042	55.126	0	0	0
ENST00000491621	0	0	0	0
ENST00000472047	0	0	0	0
ENST00000465515	0	0	1.766	1.006
ENST00000494536	1.39	2.659	0	0
ENST00000495020	0	0	0	0
ENST00000613823	3960.92	0	3126.666	3438.049
ENST00000640075	1146.619	803.625	634.953	1177.269
ENST00000627474	0	0	0	0
ENST00000626380	0	0	2.211	2.357
ENST00000420604	0	0	0	0
ENST00000339673	0	0	0	0
ENST00000282479	0	0	0	0
ENST00000296604	52	0	4	0
ENST00000502994	0	0	0	13
ENST00000515759	0	0	0	0
ENST00000505865	0	0	0	0
ENST00000216962	6963.211	13797.44	11595.944	13206.198
ENST00000428458	0	0	0	3.696
ENST00000471359	7.593	56.398	37.24	64.698
ENST00000314940	16657.113	14820.755	11636.078	11815.436
ENST00000418389	2.886	18.536	23.492	20.759
ENST00000592634	272.37	750.648	610.523	492.11
ENST00000593233	56.197	68.269	49.244	57.562
ENST00000308961	4395.501	7261.537	5526.979	5306.225
ENST00000591341	14.453	7.172	10.978	9.989
ENST00000650663	21.112	26.687	66.905	28.737
ENST00000591160	33.021	26.834	45.35	8.076
ENST00000592648	0	0	0	0
ENST00000234371	0	1	0	0
ENST00000606939	3	0	0	0
ENST00000652529	0	0	0	0
ENST00000448726	7	0	0	0
ENST00000370354	3	0	0	0
ENST00000370353	472.031	1	13	1
ENST00000448324	0	0	0	0
ENST00000538575	0	0	0	0
ENST00000320892	2119.3	955.563	15	71
ENST00000467276	0	4.437	0	0
ENST00000416587	0	0	0	0
ENST00000480970	0	0	0	0
ENST00000433456	0	0	0	0
ENST00000471060	1.122	0	0	0
ENST00000432850	0	0	0	0
ENST00000448904	0	0	0	0
ENST00000377962	0	0	0	0
ENST00000431550	0	0	0	0
ENST00000374759	8781.475	6196.533	7520.522	4689.228
ENST00000539643	154.311	69.351	196.76	115.307
ENST00000540966	61.85	28.765	76	59.177
ENST00000576151	46.863	22.632	17.524	0
ENST00000542075	8.197	14.209	29.246	2.737
ENST00000573058	365.094	416.148	457.646	358.778
ENST00000288439	1398.721	2351.13	1862.11	1481.578
ENST00000546352	18.291	0	4.791	0
ENST00000543204	19.227	13.042	9.36	4.783
ENST00000539748	0	0	0	3.033
ENST00000540233	0	0	4	0
ENST00000588525	0	0	0	0
ENST00000252675	0	0	0	0
ENST00000617748	16.467	40.774	0	72.323
ENST00000592091	168.596	427.956	170.941	182.304
ENST00000586349	37.834	88.237	67.285	39.791
ENST00000585661	0	0	0	0
ENST00000409843	149.169	13.333	29.133	0
ENST00000486445	0	0	0	2.889
ENST00000409830	1706.477	667.962	788.357	299.05
ENST00000410051	9.33	17.501	3.988	4.713
ENST00000479019	80.2	6.821	19.108	13.874
ENST00000409927	20.06	9.733	4.163	3.818
ENST00000409805	2.494	8.715	0	0
ENST00000359135	418.059	280.722	183.61	218.432
ENST00000409580	0	0	5.028	0
ENST00000409637	0	0	0	0
ENST00000409609	0	0	0	0
ENST00000476422	0	0	0	0
ENST00000467422	19.436	32.767	2.491	0
ENST00000495745	0	0	3.254	0
ENST00000478306	6.546	11.985	0	0
ENST00000451191	158.566	95.683	61.158	42.439
ENST00000433052	18.674	30.663	19.711	6.014
ENST00000496976	0	0	0	0
ENST00000621511	0	0	0	0
ENST00000631398	335.78	0	0	0
ENST00000326685	1376.987	3174.396	3046.09	1675.15
ENST00000309868	0	0	0	0
ENST00000506113	3.285	235.925	158.923	91.766
ENST00000515171	300.1	1102.446	795.678	466.457
ENST00000504238	0	0	0	0
ENST00000508983	0	0	0	9.367
ENST00000515796	3.436	0	2.546	0
ENST00000514212	0	0	0	0
ENST00000519549	0	0	0	0
ENST00000517451	30.979	49.395	68.693	39.554
ENST00000502855	1.135	23.839	25.068	22.16
ENST00000356541	0	40.404	0	16.097
ENST00000296582	3671.018	4780.624	2740.863	2327.797
ENST00000508208	0	147.456	206.263	115.583
ENST00000505999	77.062	78.239	50.228	0
ENST00000506826	7.516	18.938	8.664	3.4
ENST00000370673	63.167	0	0	0
ENST00000370671	0	0	0	0
ENST00000394834	1.833	0	0	0
ENST00000463429	0	3	0	6
ENST00000370669	0	0	0	0
ENST00000479082	3	0	0	0
ENST00000370668	0	34	32	22
ENST00000370670	0	0	0	0
ENST00000454967	0	0	0	0
ENST00000616264	18.348	0	0	0
ENST00000615629	0	48.005	0	0
ENST00000615038	27.131	0	0	0
ENST00000451480	0	0	0	0
ENST00000476694	0	0	0	0
ENST00000465694	0	0	2.513	0
ENST00000376542	385.818	532.956	559.956	286.812
ENST00000339157	2394.915	4830.01	4951.8	2713.336
ENST00000576316	1.17	16.421	4.036	10.48
ENST00000481556	24.123	4.588	13.378	10.871
ENST00000491682	0	0	341.018	0
ENST00000471287	0	28.956	0	7.21
ENST00000450393	0	0	0	0
ENST00000461204	11.977	15.009	3.539	9.347
ENST00000293261	274.304	383.867	279.025	203.432
ENST00000377431	0	15.523	0	0
ENST00000435956	97.102	102.895	130.394	55.999
ENST00000600816	14.441	5.245	0	7.816
ENST00000595720	39.751	10.652	41.581	0
ENST00000598926	0	0	0	3.2
ENST00000601332	0	11.818	0	12.57
ENST00000598258	0	0	0	2.672
ENST00000597370	0	0	0	1.116
ENST00000599220	0	0	0	0
ENST00000601522	0	0	0	0
ENST00000593914	0	0	0	0
ENST00000598012	2.402	0	0	1.195
ENST00000357387	1964.984	3255.3	2504.607	2470.722
ENST00000511516	16.585	13.618	11.729	22.802
ENST00000296782	106.381	69.909	33.69	72.163
ENST00000505927	3.355	11.645	3.261	1.085
ENST00000503698	0	0	0	0
ENST00000509567	0	0	0	0
ENST00000515846	0	0	0	1.049
ENST00000510711	5.441	24.904	15.455	20.387
ENST00000513566	3.434	3.74	11.612	8.84
ENST00000514735	0	0	0	0
ENST00000311371	2	0	0	0
ENST00000265007	0	0	0	7
ENST00000519442	0	1	0	0
ENST00000354171	1475.315	593.899	567.164	653.794
ENST00000589115	63.803	6.151	44.187	59.108
ENST00000611653	20944.368	9265.996	8194.121	7223.019
ENST00000593032	92.149	83.033	54.363	73.359
ENST00000588919	253.488	83.333	63.741	124.932
ENST00000585362	596.734	103.983	163.164	118.025
ENST00000614791	6.683	0	0	0
ENST00000587648	25.418	16.052	8.258	4.611
ENST00000592940	64.633	22.11	30.523	25.982
ENST00000587932	1.129	0	3.044	3.011
ENST00000585480	116.337	40.094	61.638	38.328
ENST00000622390	21.6	39.654	4.911	0
ENST00000616066	0	0	0	0
ENST00000337107	0	0	0	0
ENST00000374666	0	0	0	0
ENST00000400277	0	0	0	0
ENST00000473526	0	0	0	0
ENST00000520408	7.458	5.129	1.456	0
ENST00000310430	4586.576	5835.551	3912.129	3959.774
ENST00000522110	0	4.353	2.136	0
ENST00000517652	0	0	0	0
ENST00000518281	0	0	0	0
ENST00000518027	0	0	0	0
ENST00000521039	0	1	0	2
ENST00000519392	0	0.892	0	0
ENST00000517989	0	0	0	0
ENST00000519930	0	0	0	0
ENST00000518635	0	1.005	0	0
ENST00000519191	0	1.462	0	0
ENST00000517770	12.016	27.984	28.478	16.245
ENST00000322396	332.262	406.785	509.212	447.472
ENST00000510269	0	4.763	0	8.65
ENST00000514886	274.738	334.519	296.788	215.902
ENST00000511687	0	0	0	0
ENST00000303892	31.904	160.235	10.522	3.596
ENST00000483251	0	0	0	0
ENST00000415099	0	0	0	0
ENST00000483170	0	0	0	0
ENST00000481998	4.114	8.397	10.411	8.377
ENST00000378585	0	0	0	0
ENST00000638411	0	0	0	0
ENST00000639045	0	0	0	0
ENST00000640067	0	0	0	0
ENST00000638604	0	0	0	0
ENST00000638771	0	0	0	0
ENST00000639935	1	0	0	0
ENST00000640949	0	0	0	0
ENST00000640030	0	0	0	0
ENST00000640423	0	0	0	0
ENST00000639625	0	0	0	0
ENST00000639777	0	0	0	0
ENST00000640981	0	0	0	0
ENST00000638763	0	0	0	0
ENST00000639070	0	0	0	0
ENST00000640892	0	0	0	0
ENST00000640317	0	0	0	0
ENST00000638804	0	0	0	0
ENST00000640688	0	0	0	0
ENST00000239891	2064.493	1762.18	2165.669	1282.241
ENST00000486410	5.22	4.089	1.099	3.265
ENST00000460230	8.967	5.661	2.203	5.638
ENST00000496689	18.679	27.987	26.273	16.077
ENST00000443765	7.641	58.406	24.421	14.8
ENST00000290122	0	0	0	0
ENST00000374663	0	0	0	0
ENST00000400271	0	0	0	0
ENST00000613622	359.426	483.459	315.527	194.676
ENST00000527849	3.779	0	0	2.653
ENST00000441068	0	9.78	0	7.961
ENST00000254090	40.687	96.768	53.375	31.715
ENST00000369272	0	0	36.634	0
ENST00000619062	7.135	15.133	16.654	16.53
ENST00000533174	0	2.071	0	0
ENST00000533848	1.338	1.943	0	0
ENST00000478432	1.063	1.088	0	1.157
ENST00000578284	2.999	9.216	2.336	11.984
ENST00000567078	7.576	47.985	0	89.798
ENST00000304414	7198.078	20926.891	5617.496	11684.194
ENST00000563861	0	74.511	0	0
ENST00000546206	0	7.244	0	0
ENST00000562819	0	0	0	0
ENST00000562234	0	0	0	3.933
ENST00000569976	0	15.536	10.028	24.001
ENST00000567969	0	39.544	4.586	14.85
ENST00000566391	12.384	59.415	6.491	46.005
ENST00000598409	41	11	34	15
ENST00000600547	0	0	0	1
ENST00000474961	0	317.808	0	279.824
ENST00000376177	0	0	0	0
ENST00000462256	1.932	0	0	4239.597
ENST00000458640	0	268.59	0	361.235
ENST00000396172	0	6899.439	0	6851.272
ENST00000462421	0	6.573	0	9.767
ENST00000478365	0	5.395	0	0
ENST00000482195	0	0	0	0
ENST00000481456	0	0	0	549.386
ENST00000427214	0	0	0	0
ENST00000428098	0	0	0	0
ENST00000419338	0	0	0	0
ENST00000456662	0	0	0	0
ENST00000428450	0	48.304	0	111.326
ENST00000449757	0	17.702	0	75.9
ENST00000456976	0	17.774	0	0
ENST00000418897	0	6.016	0	0
ENST00000593711	0	0	0	0
ENST00000595671	0	0	0	0
ENST00000597281	0	0	0	0
ENST00000601070	0	0	0	0
ENST00000599935	0	0	0	0
ENST00000650111	0	0	0	0
ENST00000596270	0	0	0	0
ENST00000593931	0	0	0	0
ENST00000629319	0	0	0	0
ENST00000180166	0	0	0	0
ENST00000519941	0	0	0	0
ENST00000543482	23.551	42.029	14.251	41.689
ENST00000561608	0	3.051	0	2.661
ENST00000556363	7.76	8.435	0	30.579
ENST00000456504	86.984	77.351	46.984	187.117
ENST00000451018	0	78.06	0	0
ENST00000357742	187.705	206.87	112.327	148.204
ENST00000557742	0	12.341	5.437	27.409
ENST00000557505	0	0	0	0
ENST00000449432	0	0	0	2.342
ENST00000321169	349.795	481.147	454.695	461.761
ENST00000435217	0	0	0	0
ENST00000383779	31.636	18.859	31.341	47.301
ENST00000451445	47.316	54.849	0	211.306
ENST00000456194	164.711	231.201	142.655	80.211
ENST00000457447	16.046	25.159	11.767	15.858
ENST00000422591	147.496	52.785	96.636	17.544
ENST00000421993	0	0	0	0
ENST00000414979	0	0	0	0
ENST00000469454	1	0	0	0
ENST00000460907	0	0	0	0
ENST00000472857	0	0	0	2.182
ENST00000628377	0	0	8.906	0
ENST00000359978	41.161	3.235	0	6.388
ENST00000401053	156.219	101.234	102.251	117.394
ENST00000313434	329.619	468.799	273.438	180.12
ENST00000511556	0	125.598	19.324	0
ENST00000506786	0	59.972	21.987	0
ENST00000515535	66	18.162	41	9.098
ENST00000489088	0	0	0	0
ENST00000389704	801.203	2510.794	870.989	1121.06
ENST00000239893	27.125	55.979	28.884	25.666
ENST00000474661	64.083	36.009	5.291	70.781
ENST00000490537	291.965	660.776	334.113	427.151
ENST00000488108	7.761	35.606	20.416	13.564
ENST00000464235	0	5.208	1.597	1.378
ENST00000488779	0	4.881	0	0
ENST00000470423	0	0	0	1.079
ENST00000495092	32.087	105.162	102.003	76.287
ENST00000481013	0	0	0	0
ENST00000356056	3117.041	4931.471	4037.755	4230.301
ENST00000561618	321.27	833.185	501.856	884.44
ENST00000568042	0	23.178	37.383	15.981
ENST00000564571	0	37.756	1.967	0
ENST00000568481	8.293	0	0	0
ENST00000564699	0	2.243	0	0
ENST00000563071	3	3.014	15	9
ENST00000563542	124.409	213.905	160.776	224.453
ENST00000568781	0	0	3.901	0
ENST00000566885	8.244	97.403	24.844	51.632
ENST00000566744	4.725	0	0	0
ENST00000563648	0	0	0	0
ENST00000565528	0	0	0	0
ENST00000567095	6.303	5.09	4.67	1.058
ENST00000563925	0	0	0	0
ENST00000567560	0	4.842	0	0
ENST00000568438	0	0	0	0
ENST00000569314	0	7.243	0	3.725
ENST00000564931	0	0	0	0
ENST00000444904	0	0	0	0
ENST00000424560	0	0	0	4.739
ENST00000612041	27.323	65.318	0	10.392
ENST00000617552	0	0	0	0
ENST00000381884	300.267	1094.644	464.772	683.757
ENST00000471870	4.719	0	0	0
ENST00000493190	14	37.827	27	31
ENST00000418179	0	101.272	15.353	13.204
ENST00000616936	0	15.627	0	0
ENST00000545981	227.277	1093.566	103.876	465.409
ENST00000283752	0	0	0	0
ENST00000332821	0	0	0	0
ENST00000373257	989.874	879.678	1418.859	244.912
ENST00000632009	302.876	446.065	458.668	33.467
ENST00000445975	0	0	0	0
ENST00000496565	2.628	7.387	13.177	0
ENST00000491528	59.802	61.438	68.577	10.62
ENST00000572218	0	0	7.932	0
ENST00000432791	0	506.067	536.002	0
ENST00000572904	0	451.497	177.211	0
ENST00000574590	0	0	0	0
ENST00000638275	331.662	393.118	40.939	355.17
ENST00000575318	0	0	0	0
ENST00000576870	0	94.21	0	0
ENST00000262419	0	195.633	0	0
ENST00000648792	0	40.102	0	43.996
ENST00000574963	0	49.2	23.306	0
ENST00000639805	0	0	0	0
ENST00000639467	0	0	0	0
ENST00000638551	0	0	0	0
ENST00000638291	0	0	0	0
ENST00000639531	11.203	0	0	0
ENST00000640751	0	0	0	0
ENST00000640092	0	21.419	0	0
ENST00000640519	16.448	26.761	45.01	57.553
ENST00000639150	0	11.184	4.046	0
ENST00000576137	0	5.359	0	2.207
ENST00000640636	0	0	0	0
ENST00000573286	39.075	50.258	64.404	66.066
ENST00000639853	55.195	5.342	47.43	62.374
ENST00000571698	0	0	0	34.376
ENST00000639375	8.222	3.713	0	10.29
ENST00000577114	0	0	0	0
ENST00000639279	0	0	0	0
ENST00000638269	0	0	0	0
ENST00000576248	2.09	0	0	0
ENST00000639356	0	0	0	0
ENST00000639099	0	0	0	0
ENST00000574655	155.803	0	0	44.181
ENST00000638902	0	0	3.45	8.754
ENST00000576739	6.571	0	2.981	0
ENST00000639520	1	0	1	0
ENST00000322989	2114.025	878.705	889.455	980.42
ENST00000572008	0	0	0	0
ENST00000563390	35989.095	15259.686	23533.899	23929.117
ENST00000574723	28.516	21.791	52.017	31.64
ENST00000575669	44.297	82.131	138.335	73.125
ENST00000576436	41.606	100.707	75.243	85.202
ENST00000562935	4.656	11.47	0	0
ENST00000569365	26.46	15.512	37.779	27.462
ENST00000576008	243.435	173.975	179.033	179.501
ENST00000565420	13.096	78.722	32.336	77.872
ENST00000563579	0	0	0	0
ENST00000569083	21.554	0	27.763	29.138
ENST00000573554	14.003	20.009	41.019	32.04
ENST00000615273	400.315	1136.891	112.774	124.895
ENST00000631883	0	0	0	0
ENST00000610499	2.923	21.412	0	0
ENST00000632141	0	0	0	0
ENST00000418593	0	0	0	0
ENST00000326499	8.674	0	0	0
ENST00000422400	0	0	0	0
ENST00000392389	0	0	0	0
ENST00000525270	8.326	10	0	0
ENST00000525674	0	0	0	0
ENST00000525289	0	0	0	0
ENST00000532053	0	0	0	0
ENST00000528801	0	0	0	0
ENST00000533835	0	0	0	0
ENST00000531279	0	0	0	0
ENST00000526157	0	0	0	0
ENST00000526192	0	0	0	0
ENST00000524919	2	0	0	0
ENST00000530536	0	0	0	0
ENST00000532012	1	0	0	0
ENST00000297012	0	0	0	0
ENST00000592854	0	0	0	0
ENST00000397820	0	0	12	0
ENST00000587494	1	0	0	0
ENST00000274764	0	0	0	0
ENST00000433686	620.576	561.841	369.626	351.241
ENST00000240727	241.46	0	505.55	174.661
ENST00000598497	102.903	89.699	102.209	127.483
ENST00000596372	169.423	175.185	246.715	52.101
ENST00000601144	373.917	800.554	191.01	273.359
ENST00000421612	0	0	0	0
ENST00000600404	0	0	0	0
ENST00000600522	0	0	0	0
ENST00000595784	7.301	0	12.833	0
ENST00000594191	0	0	106.323	0
ENST00000600318	82.743	63.124	42.305	0
ENST00000600897	8.587	7.59	0	1.737
ENST00000600845	78.462	88.447	51.478	36.848
ENST00000595721	0	0	0	0
ENST00000601063	1	0	1	0
ENST00000595944	0	0	0	0
ENST00000594567	0	0	0	0
ENST00000452899	0	0	0	0
ENST00000621277	0	0	0	0
ENST00000612028	0	0	0	0
ENST00000612001	0	0	0	0
ENST00000621721	0	0	0	0
ENST00000304858	10723.979	10214.483	9981.869	7386.022
ENST00000504328	0	0	0	0
ENST00000514825	226.222	331.715	343.34	502.732
ENST00000615899	1721.188	3996.148	1489.848	2878.11
ENST00000617074	3.401	0	0	30.803
ENST00000304526	0	0	3	0
ENST00000329478	126.554	156.789	83.525	94
ENST00000454697	6.089	7.255	2.475	3
ENST00000377943	2938.328	3715.254	2949.203	3265.826
ENST00000246071	259.318	435.624	212.396	342.563
ENST00000478522	648.724	399.646	507.061	588.823
ENST00000603296	0	0	0	0
ENST00000344450	369.944	460.895	324.542	321.96
ENST00000603453	26.764	0	0	0
ENST00000605315	1.49	1.676	3.255	6.459
ENST00000603881	0	2.163	0	0
ENST00000603795	57.498	81.123	62.966	87.537
ENST00000419235	1459.609	855.752	968.987	724.515
ENST00000605035	1.186	1.913	8.542	5.591
ENST00000605863	0	2.531	0	0
ENST00000603005	0	0	2	0
ENST00000603726	88.757	53.054	51.846	55.925
ENST00000603290	0	0	0	0
ENST00000605391	0	0	0	0
ENST00000604971	0	2.373	0	0
ENST00000604914	0	0	0	0
ENST00000604988	0	0	0	1.501
ENST00000452128	276.775	56.042	194.816	180.44
ENST00000414057	13.347	90.79	48.406	38.489
ENST00000460767	2.816	8.993	3.321	2.935
ENST00000489554	0	0	0	0
ENST00000316097	4837.823	4172.54	3193.159	2260.494
ENST00000588555	14	13	10	19
ENST00000409472	122.963	8.868	44.139	59.832
ENST00000411971	0	0	0	0
ENST00000588907	0	0	0	0
ENST00000590266	3.427	0	0	0
ENST00000621748	0	0	0	0
ENST00000585335	0	8.002	5	7
ENST00000472442	28.175	47.772	36.79	49.837
ENST00000286639	2	2	6	2
ENST00000555795	0	0	0	0
ENST00000555504	0	0	0	0
ENST00000326441	0	0	0	0
ENST00000648694	26.589	0	0	0
ENST00000599565	0	0	0	0
ENST00000649233	0	0	0	0
ENST00000649680	0	0	0	0
ENST00000649876	0	0	0	0
ENST00000649428	207.411	29	0	0
ENST00000650632	0	0	0	0
ENST00000650102	0	0	4	6
ENST00000649735	0	0	0	0
ENST00000647621	0	0	0	0
ENST00000598410	0	0	0	0
ENST00000593695	0	0	0	0
ENST00000599534	0	0	0	0
ENST00000599577	0	0	0	0
ENST00000647852	0	0	0	0
ENST00000600833	0	0	0	0
ENST00000594389	0	0	0	0
ENST00000266069	3297.505	4528.012	3832.012	2981.005
ENST00000497101	1	4	3	0
ENST00000600810	1	0	0	0
ENST00000489748	0	0	0	0
ENST00000382749	0	0	0	0
ENST00000544088	0	0	0	0
ENST00000613567	0	0	0	0
ENST00000610304	0	0	0	0
ENST00000536691	0	0	0	0
ENST00000467649	0	0	0	0
ENST00000623262	0	0	0	0
ENST00000624518	0	0	0	0
ENST00000594022	0	4.521	2.773	3.673
ENST00000358491	320.189	435.153	512.095	327.824
ENST00000596237	44	51.846	65.927	30.503
ENST00000597078	0	2.645	0	0
ENST00000596126	4	6.157	14.205	3
ENST00000598747	0	0	2	0
ENST00000597556	0	0	0	0
ENST00000594385	1	3	20	19
ENST00000618549	2.811	3.678	0	0
ENST00000484078	18.847	53.69	35.345	36.075
ENST00000490716	324.492	1166.101	922.894	786.345
ENST00000495071	468.89	588.69	481.152	410.581
ENST00000360252	593.773	852.17	712.121	406.452
ENST00000475892	533.836	1425.097	380.015	755.623
ENST00000472948	0	11.376	1.272	1.434
ENST00000469488	71.19	252.642	129.483	160.741
ENST00000356185	240.089	358.811	86.489	215.885
ENST00000350612	155.068	671.935	484.537	728.367
ENST00000473871	11.045	23.482	38.33	19.441
ENST00000464744	0	48.827	0	23.947
ENST00000466563	0	180.13	0	0
ENST00000493537	223.491	415.651	311.643	436.872
ENST00000476539	1.819	2.863	0	8.353
ENST00000490602	5.53	8.534	8.235	2.277
ENST00000478911	2.052	12.197	12.106	9.374
ENST00000464572	8.328	35.21	16.22	7.657
ENST00000483241	2.431	0	3.776	13.13
ENST00000476109	0	0	34.059	0
ENST00000497318	0	0	0	0
ENST00000470359	1.702	28.31	0	13.065
ENST00000471868	8.009	25.067	32.008	40.024
ENST00000488590	5	0	0	4
ENST00000542180	127.746	78.418	13.811	20.707
ENST00000332312	9	5	18	3
ENST00000652587	64.648	0	315.402	118.09
ENST00000652616	0	97.663	253.324	179.264
ENST00000652161	0	0	0	0
ENST00000651226	44.226	0	13.763	27.863
ENST00000650721	149.473	124.553	209.591	65.408
ENST00000651207	0	0	0	0
ENST00000652494	0	0	0	0
ENST00000651510	0	0	0	0
ENST00000361293	0	0	534.676	0
ENST00000652278	0	7.68	2.997	17.722
ENST00000622533	3.747	0	4.187	0
ENST00000467213	5.902	24.244	6.048	0
ENST00000369259	167.785	315.826	125.422	118.595
ENST00000369258	1789.943	2874.9	2495.544	2131.523
ENST00000651410	0	0	0	0
ENST00000652486	0	0	0	0
ENST00000651407	0	0	0	0
ENST00000652346	251.371	831	220.875	365.367
ENST00000650714	4.046	117.026	104.819	45.598
ENST00000651070	26.585	58.185	49.99	41.185
ENST00000650828	0	0	69.639	52.468
ENST00000651420	0	85.023	0	0
ENST00000652357	0	0	0	0
ENST00000488864	0	0	20.132	13.379
ENST00000652188	0	0	0	0
ENST00000651820	5.46	49.972	67.367	55.468
ENST00000651231	3.948	0	46.489	3.686
ENST00000492728	12.855	16.339	24.819	5.234
ENST00000651206	0	0	0	0
ENST00000431239	0	30.198	0	0
ENST00000650813	0	0	0	0
ENST00000485113	0	0	0	0
ENST00000469625	0	0	0	0
ENST00000639534	0	0	0	0
ENST00000580409	38.748	31.055	107.516	48.902
ENST00000583414	293.68	69.538	438.899	181.508
ENST00000581637	86.003	92.012	268.804	118.96
ENST00000581756	137.115	181.804	507.967	306.215
ENST00000585182	0	0	17.242	19.459
ENST00000621465	2921.096	7197.878	10777.402	7105.02
ENST00000584955	82.861	175.659	441.24	179.338
ENST00000612370	14.793	26.902	70.323	30.97
ENST00000579263	141.08	428.775	611.711	290.414
ENST00000580174	0	1	2	0
ENST00000370978	359	466.416	299.195	334.467
ENST00000447817	0	20.584	5.805	0
ENST00000455574	73.385	0	90.281	0
ENST00000296721	411.573	279.634	174.499	113.731
ENST00000522492	0	0	0	0
ENST00000515000	437.515	0	194.746	246.481
ENST00000508444	0	0	0	0
ENST00000513665	1075.085	138.366	781.529	375.74
ENST00000400147	0	0	0	0
ENST00000400149	0	0	7	0
ENST00000400155	15	46	0	11.299
ENST00000400150	0	0	0	0
ENST00000315677	0	0	0	0
ENST00000534970	0	0	0	0
ENST00000539435	0	0	0	0
ENST00000581699	0	0	0	0
ENST00000400145	0	0	0	12.701
ENST00000581527	0	0	0	0
ENST00000485480	0	0	0	0
ENST00000498188	0	0	0	0
ENST00000478161	0	0	0	0
ENST00000486430	0	0	0	0
ENST00000484845	0	0	1	0
ENST00000581550	0	0	0	0
ENST00000582051	0	0	0	0
ENST00000578250	0	0	0	0
ENST00000577430	0	0	0	0
ENST00000579652	0	0	0	0
ENST00000515196	0	0	0	0
ENST00000639615	0	0	0	0
ENST00000600692	128.453	239.401	98.971	162.402
ENST00000599296	0	0	0	0
ENST00000594425	3.884	15.127	7.818	16.798
ENST00000311048	541.565	791.79	942.756	706.1
ENST00000598331	18.544	41.402	61.384	30.316
ENST00000593426	11.109	13.416	3.71	7.91
ENST00000594821	18.446	8.237	7.361	7.492
ENST00000458311	0	0	0	0
ENST00000256999	0	0	0	0
ENST00000356696	0	0	0	0
ENST00000525826	0	0	0	0
ENST00000340334	0	0	0	0
ENST00000533034	0	0	0	0
ENST00000532018	0	0	0	0
ENST00000525629	0	0	0	0
ENST00000526226	0	0	0	0
ENST00000529646	0	0	0	0
ENST00000533510	0	0	0	0
